2095	5106	7494
2195	3460	10501
244	10847	10277
6887	943	6148
4878	1119	8484
1946	6077	7150
5654	9555	9851
6887	10943	7615
5372	451	9170
7162	8653	6246
10518	9494	5838
2976	5688	7585
5750	2121	393
10877	2555	2273
5559	6019	8401
5372	1044	3160
2195	9350	3296
7320	2470	8115
5559	1611	5750
10518	1263	6573
10518	10696	1453
5247	7703	5281
6399	5691	8257
4852	4792	2715
6490	6153	642
2574	10624	8771
8976	10903	242
2919	9041	8653
10518	2755	10861
9300	769	1201
7321	3614	2529
2222	2135	7140
6887	6752	6665
6616	7129	1841
8262	3305	8022
627	10133	6777
5642	7500	10252
2875	6208	2882
1946	8116	2936
1946	3490	6233
6887	4683	2661
1946	8105	10156
1946	6249	5638
8976	4645	10670
8164	5318	10359
10518	269	3849
2195	3220	8119
7414	6649	7892
1946	4222	10570
7162	2588	7389
4791	7111	7511
1946	6154	1892
2919	3946	3172
8976	3649	2734
6887	140	10875
244	6063	7435
5773	6383	10
6887	10109	5981
8976	652	2107
3343	2713	9796
9770	1968	8214
8450	3393	2999
2222	6232	1666
6887	2941	2527
4852	4792	4388
2195	1350	7479
5803	3898	6922
5773	3085	6853
8367	4358	2255
9300	9076	7883
4873	2453	6568
3832	4657	2805
1946	5536	6348
9770	3414	10739
7162	9521	4497
2454	879	9816
9399	769	8701
5559	209	46
9300	769	7351
244	3170	1855
10348	5688	8962
4873	5981	10689
6566	9525	5398
7945	4119	1042
10518	10397	10329
2095	3462	10759
1946	1907	2545
2095	6856	10021
6740	4434	2569
6887	7326	10347
6887	8770	10918
6887	859	3401
2195	5885	10517
9946	9494	9678
7162	9813	9728
9196	10459	6485
5022	3379	10890
1094	8540	3633
6887	9590	4174
6887	3389	6887
6399	7758	9314
746	4003	6515
6887	7521	9162
6399	7267	6194
9826	7213	6187
10401	8697	10864
4852	4792	10952
10858	2534	7793
6740	82	1543
4852	4792	7655
10219	178	7181
1230	8485	3070
1946	4927	5218
2095	3444	2837
1946	1199	606
6009	5342	3087
2976	9383	2741
6490	5066	3404
9260	8762	7615
4852	4792	2904
1946	5052	8724
10604	10601	6054
6887	10650	3175
9563	8453	3258
6009	5309	6518
7945	9937	5850
9042	9559	2829
6399	2681	5964
746	144	10342
4020	3824	3634
5654	4764	9851
6887	3290	7169
4878	4816	3788
4791	1115	8210
9946	6356	2759
8367	11000	5692
8367	5307	10653
9969	10000	1949
10232	5253	5396
244	5702	5530
2095	6087	632
10518	3941	2469
1946	1269	8152
8367	4980	3549
5773	7775	6068
2195	7375	3296
9770	10920	4320
7933	9853	3864
6887	3173	2700
3404	2164	8157
10604	6544	9417
5372	5705	3970
6887	2044	10617
6009	6159	9697
8976	1911	9617
10784	9873	6643
10858	933	1369
7573	1585	1949
6399	9181	3626
3050	7875	859
8367	5039	3169
1946	3602	5599
5750	8018	6704
742	142	807
3733	3658	4973
4873	5217	3972
1946	4865	10771
6887	1177	6517
8367	8931	8031
3832	8827	835
2195	5062	1171
2919	5973	6770
3404	6094	1719
7320	476	8527
6887	10401	1385
1946	8053	2316
6887	8540	11044
1946	9702	2980
7839	4344	304
5372	1330	2467
9969	10444	2689
7162	3789	6422
4878	7842	410
6399	3164	6784
6887	9315	9747
2222	1995	662
2515	8004	2239
7451	4940	4450
6887	7845	4166
1946	6724	5850
862	31	6467
4873	5685	2241
10518	5959	1977
2294	8587	1298
7320	3187	9846
7316	2558	2065
2195	9494	8932
4852	4792	1396
10858	6695	2245
9969	821	4368
4852	4792	2304
3181	9999	10014
2195	5688	1456
2195	1721	3821
8438	4486	7488
2195	9224	2971
7320	3365	4992
8976	1823	2609
5750	3791	494
9300	10570	6739
8111	4540	4135
4791	3082	10792
6740	3275	8013
8450	7134	4451
1946	1646	6422
6887	1950	4539
2145	7736	4933
7162	5432	931
10604	6797	5196
10518	8562	5653
9770	1878	5487
6887	4190	3563
1946	8668	7332
6887	573	9519
10884	2731	6032
4852	2718	876
4852	4792	500
9946	6624	7771
8736	2642	8230
7414	10080	1436
7414	220	5469
4747	3668	2269
4852	4792	9161
2478	4662	7093
6887	2085	3873
1946	9553	3599
2919	5316	9943
2919	5106	5616
746	6343	1080
2322	1226	522
9826	9525	1740
2919	828	6685
10518	9011	10463
6740	5375	3229
6364	4608	8647
2195	2731	9678
9770	9907	4647
9260	8654	8946
6887	4248	10263
7162	6084	1794
5773	5137	6339
475	1223	803
10784	1867	9428
1993	1624	7039
8450	7075	4945
1946	487	1728
9770	4314	9766
1946	10619	5132
8450	6521	2917
10232	5939	10163
2095	9525	10180
9729	8027	7425
1946	9190	8917
4791	8228	7120
10232	5723	1618
8450	9999	3104
4873	7477	6630
10719	7062	3304
3338	8517	5074
6887	11044	5145
7316	8650	291
10784	234	731
2222	3789	5809
6887	3004	2884
7344	10258	6560
2195	1128	4606
4852	4792	9175
2195	3898	7593
1200	5718	10336
4878	3125	1810
4852	4792	4051
10087	9999	3713
4852	4792	11006
8438	8189	8340
6887	8049	7416
9969	9199	5583
2454	4109	10799
10784	1379	8649
244	9498	6953
4904	9494	10423
1946	6559	6249
1946	5688	2235
2313	4395	1319
1472	1755	4605
9946	8997	8829
10232	6899	2892
9196	638	3271
2195	4361	11015
6740	3792	7891
7444	4607	6164
7839	3885	8397
5445	6458	8613
4852	4792	11003
1946	562	9691
6887	52	7829
4852	4792	5765
8736	8578	5278
5445	1242	7215
4488	11049	1450
9120	8897	1471
1946	7610	6281
2358	1843	4361
9969	10773	2057
1868	2594	4533
5803	5303	7416
6827	6364	1871
5445	11040	4416
7162	4496	5414
8145	9625	4794
7316	10288	7448
6887	8952	980
10784	5054	6054
3001	10415	10847
7066	9197	249
6887	7219	8187
10232	9707	6569
5773	7948	1702
1946	255	942
4852	4792	1475
1946	179	10991
7831	1318	4687
3050	6237	2887
5372	3275	10505
9969	6770	561
746	9265	4679
2574	7559	5706
9300	769	10987
7444	10669	7459
1824	282	4193
2919	7274	10960
6887	3869	10579
5563	9494	8748
3606	10488	4563
2976	5112	6016
10401	3109	8516
8335	276	3075
10334	10803	8318
10232	251	5954
3606	3096	4937
2919	3794	8635
1946	9813	1003
2294	1586	3582
627	3856	9410
7573	3250	4306
8262	2054	5786
9969	5453	9840
9946	8442	7584
3404	11005	10223
10561	9075	7019
2783	6827	3214
2195	10558	9408
746	481	10974
3404	7787	6473
746	4560	8311
7405	6819	3369
10784	6163	1330
7573	2201	2282
3181	6401	7240
7320	3864	1907
10348	4090	2957
4852	4792	8142
1946	4927	6422
627	1456	5669
1824	6733	8049
1946	3187	9430
8976	2633	8209
5372	6193	3715
972	6425	5284
10232	6506	6283
8976	4859	9976
3549	8760	10727
2195	3535	6889
6673	4196	2496
10354	3010	670
6556	6056	1822
3181	3018	10997
8367	7046	3427
8976	144	6140
6887	5395	5988
746	8271	7421
6887	3434	7075
6887	9327	7026
3404	1170	1782
1094	6491	9010
6887	275	357
4020	3955	10882
2195	10369	9119
5160	1286	5486
1993	3749	6459
216	5396	5254
1012	7676	1229
4405	962	1262
9946	968	2366
10530	9494	9656
746	5247	4126
9938	6010	872
972	10967	5522
8367	5664	1013
8367	9721	1950
2195	159	8358
10518	769	4973
6399	4955	10422
2349	4021	9105
4628	8758	1122
3543	8776	2635
244	4260	5700
8367	4549	7558
2294	666	10081
746	10092	2056
6887	5873	366
3181	9885	7503
5803	1845	5516
6009	10899	1367
5750	10372	3202
9770	2061	2682
6364	5568	8310
6887	327	1989
1993	9937	3861
8842	9371	10897
8180	6021	9638
1654	4028	8864
8262	4109	9609
9969	8307	9724
2222	4372	8977
8728	2582	105
8367	8495	5677
7162	10301	4356
746	8001	9153
6887	7929	3777
10877	9757	10522
2222	7103	9169
1946	4211	6849
5445	2848	10110
9826	4966	4261
10232	5814	9456
4873	9494	5325
6009	7091	6799
2195	4222	4449
884	8332	9760
8367	1109	10282
10784	8604	5259
10518	8777	6965
1946	10713	109
2294	8896	8734
10784	3966	7416
9120	7572	10897
6887	10219	6014
2358	8945	9629
6887	8494	2086
5750	9606	5559
2704	5483	9519
2195	5277	155
746	1691	7580
10889	3556	10095
3728	780	2133
6887	9773	3492
1946	67	9530
9399	6329	7418
6399	6541	5732
6399	3831	5974
7321	10089	3322
1993	6058	4025
4852	1574	2726
1946	4494	10074
6887	6289	1134
4873	8808	8604
3181	7126	8600
6887	8608	8187
4878	5959	9917
5844	9495	101
6887	3275	8641
9399	6555	5825
6399	1856	2422
4873	2454	873
7162	2705	10587
1946	8796	3208
3728	4832	3780
6740	10720	4238
10354	60	5958
6887	10623	3671
1563	6487	5350
2454	7988	4331
2222	2630	6071
10858	7448	10854
2574	5496	731
6399	5742	7407
4852	4792	8098
1138	7319	4531
6364	3783	8744
9196	9999	9775
1946	6137	5170
6399	9362	6606
4791	4306	7915
8367	8114	4418
7162	2583	1575
5803	3364	6054
6887	5360	7328
10232	9707	8017
6616	7129	1557
6887	5897	255
9826	10220	9517
6009	7936	7397
439	4471	6781
7320	9303	10225
10476	3297	3258
6034	2073	8867
10518	333	8251
1012	11018	1923
1946	1058	10517
8960	2435	9567
1946	4308	5132
6616	7129	3878
10604	9377	8973
7162	4180	5317
6887	3713	7357
8450	1225	11043
6887	3275	8050
5803	5116	10417
6009	10562	4934
6887	6084	10470
4551	3338	9884
2195	1494	10762
7162	6372	11035
10699	10024	1398
6887	7580	7918
5773	2173	8003
6887	6024	5854
2976	2656	9008
1946	3110	8761
3181	6753	10158
10518	6098	3757
4791	545	4201
10858	6221	3780
4873	8536	1240
10604	6259	5484
6887	9435	10644
6887	11044	728
6887	1697	8187
2569	6805	11001
9300	5160	9492
6399	9133	149
6399	647	2674
5654	9948	5337
8367	10560	5677
2574	4802	7727
9300	10490	1253
10232	8892	695
6399	1898	8674
8976	7157	2488
5773	4929	9740
6009	8900	5855
2195	4505	5706
2095	6087	5368
6887	10491	10875
10507	1626	7431
9821	3097	5606
9300	10338	10565
10889	2384	2922
6887	1475	9179
9300	5213	424
9300	5806	2576
10348	9326	10951
2976	1453	2164
4405	130	8957
6009	4685	4049
6887	2936	2768
5773	2131	2704
10699	5592	9374
8450	9716	3869
4873	3091	7709
6009	6660	9316
2919	4470	6431
1819	8195	9349
1946	7996	339
1230	5359	4201
8367	6783	5944
9260	3485	2457
6887	1516	5770
2195	1433	3143
4747	3418	2953
9294	7319	4243
3181	10939	8553
6887	5688	8819
6009	6038	9529
6887	7806	8865
10784	2045	4444
4873	6830	2705
5563	2429	7755
7837	9999	1480
7573	8959	1479
5445	4836	3921
8716	4089	6536
791	655	2089
10232	11054	10031
6284	8852	5414
5950	4902	8407
8367	3867	731
5300	10558	4524
9120	2057	7006
4873	613	10467
8111	10069	9894
7320	8436	2931
5563	9494	7079
10518	3586	8936
10858	9330	9917
8438	6431	8620
6887	2594	6715
1763	6262	10321
9120	6419	9372
6887	9683	5827
9299	7614	7995
5571	10371	1849
746	1073	9232
9969	9757	756
7414	2658	4317
2579	9095	1264
6399	6885	3664
1946	9708	3780
2195	9824	6430
10858	10505	3044
1946	2123	11050
6887	9014	10810
8367	2051	6647
8074	6071	7554
6887	5709	322
2919	685	8940
6009	8408	156
2454	5507	7610
5571	5157	1849
1654	2365	4830
10858	6237	7969
5773	5665	745
9260	7366	7324
1946	2611	5179
5372	10338	2786
5750	141	6704
4852	4792	7626
746	1073	1705
4852	4792	3002
1313	949	8444
4852	4792	9509
6887	10650	5999
1946	3552	9132
7414	1680	2549
10784	2831	4264
9260	8654	2693
6399	8493	1682
1946	9094	7155
5445	6087	9188
2919	7303	7454
1946	9999	2909
1946	3232	357
9969	763	1828
2195	9794	4731
4852	4792	9831
9938	9840	5641
2195	1992	9035
2145	3665	8347
4852	4792	2743
2458	3604	1095
1946	6392	6174
6399	9813	10589
1946	9525	6507
3168	2721	5889
10348	10731	2625
746	5425	5245
6887	4037	9162
6616	3242	4357
1946	5465	5720
7405	6371	9897
1946	351	339
2195	9279	2533
7945	2771	8825
5773	2261	882
10784	3933	9794
187	288	4424
7444	3285	6097
1946	9834	3506
2919	8925	10575
10884	9308	7513
1946	4274	5235
4878	4551	5975
439	10475	9811
8831	3209	10643
6887	8621	5940
6887	4404	6533
2919	129	5917
6887	9908	434
8960	2042	9872
1946	9493	8765
6887	6315	10458
4852	4792	1241
2976	1440	9474
2919	8823	1825
10348	8988	67
9370	6572	943
